participant_id,block,trial,image_name,posX,posY,category,set,base_name
p007,2,4,surprise_1.jpg,3,3,emotions,1,surprise.jpg
p007,2,4,surprise_2.jpg,8,3,emotions,2,surprise.jpg
p007,2,5,acorn_1.jpg,2,6,plants,1,acorn.jpg
p007,2,5,apple_1.jpg,6,6,plants,1,apple.jpg
p007,2,5,blueberry_1.jpg,9,6,plants,1,blueberry.jpg
p007,2,5,broccoli_1.jpg,7,6,plants,1,broccoli.jpg
p007,2,5,cabbage_1.jpg,5,3,plants,1,cabbage.jpg
p007,2,5,cactus_1.jpg,6,4,plants,1,cactus.jpg
p007,2,5,cherry_1.jpg,8,6,plants,1,cherry.jpg
p007,2,5,flower_1.jpg,4,6,plants,1,flower.jpg
p007,2,5,grass_1.jpg,6,2,plants,1,grass.jpg
p007,2,5,leaf_1.jpg,7,4,plants,1,leaf.jpg
p007,2,5,peanut_1.jpg,5,6,plants,1,peanut.jpg
p007,2,5,tree_1.jpg,4,4,plants,1,tree.jpg
p007,2,6,butterfly_1.jpg,9,3,animals,1,butterfly.jpg
p007,2,6,dolphin_1.jpg,4,3,animals,1,dolphin.jpg
p007,2,6,fish_1.jpg,8,3,animals,1,fish.jpg
p007,2,6,fox_1.jpg,3,6,animals,1,fox.jpg
p007,2,6,horse_1.jpg,3,5,animals,1,horse.jpg
p007,2,6,ladybug_1.jpg,6,2,animals,1,ladybug.jpg
p007,2,6,lion_1.jpg,10,3,animals,1,lion.jpg
p007,2,6,peacock_1.jpg,4,4,animals,1,peacock.jpg
p007,2,6,pigeon_1.jpg,4,6,animals,1,pigeon.jpg
p007,2,6,sheep_1.jpg,4,5,animals,1,sheep.jpg
p007,2,6,squirrel_1.jpg,5,5,animals,1,squirrel.jpg
p007,2,6,wolf_1.jpg,7,4,animals,1,wolf.jpg
p008,1,1,acorn_1.jpg,3,2,plants,1,acorn.jpg
p008,1,1,apple_1.jpg,3,5,plants,1,apple.jpg
p008,1,1,blueberry_1.jpg,7,4,plants,1,blueberry.jpg
p008,1,1,broccoli_1.jpg,4,5,plants,1,broccoli.jpg
p008,1,1,cabbage_1.jpg,1,1,plants,1,cabbage.jpg
p008,1,1,cactus_1.jpg,7,6,plants,1,cactus.jpg
p008,1,1,cherry_1.jpg,8,4,plants,1,cherry.jpg
p008,1,1,flower_1.jpg,8,6,plants,1,flower.jpg
p008,1,1,grass_1.jpg,6,1,plants,1,grass.jpg
p008,1,1,leaf_1.jpg,9,6,plants,1,leaf.jpg
p008,1,1,peanut_1.jpg,9,1,plants,1,peanut.jpg
p008,1,1,tree_1.jpg,1,6,plants,1,tree.jpg
p008,1,2,butterfly_1.jpg,10,2,animals,1,butterfly.jpg
p008,1,2,dolphin_1.jpg,2,5,animals,1,dolphin.jpg
p008,1,2,fish_1.jpg,1,1,animals,1,fish.jpg
p008,1,2,fox_1.jpg,7,6,animals,1,fox.jpg
p008,1,2,horse_1.jpg,8,1,animals,1,horse.jpg
p008,1,2,ladybug_1.jpg,10,1,animals,1,ladybug.jpg
p008,1,2,lion_1.jpg,7,2,animals,1,lion.jpg
p008,1,2,peacock_1.jpg,8,6,animals,1,peacock.jpg
p008,1,2,pigeon_1.jpg,5,2,animals,1,pigeon.jpg
p008,1,2,sheep_1.jpg,4,2,animals,1,sheep.jpg
p008,1,2,squirrel_1.jpg,6,6,animals,1,squirrel.jpg
p008,1,2,wolf_1.jpg,7,1,animals,1,wolf.jpg
p008,1,3,angry_1.jpg,2,3,emotions,1,angry.jpg
p008,1,3,angry_2.jpg,9,6,emotions,2,angry.jpg
p008,1,3,disgust_1.jpg,7,6,emotions,1,disgust.jpg
p008,1,3,disgust_2.jpg,5,6,emotions,2,disgust.jpg
p008,1,3,fearful_1.jpg,5,3,emotions,1,fearful.jpg
p008,1,3,fearful_2.jpg,3,3,emotions,2,fearful.jpg
p008,1,3,happy_1.jpg,4,3,emotions,1,happy.jpg
p008,1,3,happy_2.jpg,8,3,emotions,2,happy.jpg
p008,1,3,sad_1.jpg,3,6,emotions,1,sad.jpg
p008,1,3,sad_2.jpg,2,6,emotions,2,sad.jpg
p008,1,3,surprise_1.jpg,5,1,emotions,1,surprise.jpg
p008,1,3,surprise_2.jpg,6,1,emotions,2,surprise.jpg
p008,2,4,acorn_2.jpg,9,1,plants,2,acorn.jpg
p008,2,4,apple_2.jpg,6,4,plants,2,apple.jpg
p008,2,4,blueberry_2.jpg,5,4,plants,2,blueberry.jpg
p008,2,4,broccoli_2.jpg,3,2,plants,2,broccoli.jpg
p008,2,4,cabbage_2.jpg,2,2,plants,2,cabbage.jpg
p008,2,4,cactus_2.jpg,7,6,plants,2,cactus.jpg
p008,2,4,cherry_2.jpg,7,4,plants,2,cherry.jpg
p008,2,4,flower_2.jpg,9,4,plants,2,flower.jpg
p008,2,4,grass_2.jpg,4,6,plants,2,grass.jpg
p008,2,4,leaf_2.jpg,6,6,plants,2,leaf.jpg
p008,2,4,peanut_2.jpg,10,1,plants,2,peanut.jpg
p008,2,4,tree_2.jpg,5,6,plants,2,tree.jpg
p008,2,5,butterfly_2.jpg,10,1,animals,2,butterfly.jpg
p008,2,5,dolphin_2.jpg,5,6,animals,2,dolphin.jpg
p008,2,5,fish_2.jpg,6,6,animals,2,fish.jpg
p008,2,5,fox_2.jpg,3,2,animals,2,fox.jpg
p008,2,5,horse_2.jpg,5,2,animals,2,horse.jpg
p008,2,5,ladybug_2.jpg,9,1,animals,2,ladybug.jpg
p008,2,5,lion_2.jpg,8,2,animals,2,lion.jpg
p008,2,5,peacock_2.jpg,4,2,animals,2,peacock.jpg
p008,2,5,pigeon_2.jpg,2,4,animals,2,pigeon.jpg
p008,2,5,sheep_2.jpg,7,2,animals,2,sheep.jpg
p008,2,5,squirrel_2.jpg,9,2,animals,2,squirrel.jpg
p008,2,5,wolf_2.jpg,6,2,animals,2,wolf.jpg
p008,2,6,angry_3.jpg,5,3,emotions,3,angry.jpg
p008,2,6,angry_4.jpg,8,6,emotions,4,angry.jpg
p008,2,6,disgust_3.jpg,10,1,emotions,3,disgust.jpg
p008,2,6,disgust_4.jpg,4,3,emotions,4,disgust.jpg
p008,2,6,fearful_3.jpg,7,3,emotions,3,fearful.jpg
p008,2,6,fearful_4.jpg,5,5,emotions,4,fearful.jpg
p008,2,6,happy_3.jpg,8,3,emotions,3,happy.jpg
p008,2,6,happy_4.jpg,9,3,emotions,4,happy.jpg
p008,2,6,sad_3.jpg,6,5,emotions,3,sad.jpg
p008,2,6,sad_4.jpg,9,6,emotions,4,sad.jpg
p008,2,6,surprise_3.jpg,6,1,emotions,3,surprise.jpg
p008,2,6,surprise_4.jpg,3,5,emotions,4,surprise.jpg
p009,1,1,butterfly_1.jpg,1,1,animals,1,butterfly.jpg
p009,1,1,dolphin_1.jpg,6,4,animals,1,dolphin.jpg
p009,1,1,fish_1.jpg,8,2,animals,1,fish.jpg
p009,1,1,fox_1.jpg,1,3,animals,1,fox.jpg
p009,1,1,horse_1.jpg,3,6,animals,1,horse.jpg
p009,1,1,ladybug_1.jpg,4,3,animals,1,ladybug.jpg
p009,1,1,lion_1.jpg,1,5,animals,1,lion.jpg
p009,1,1,peacock_1.jpg,7,6,animals,1,peacock.jpg
p009,1,1,pigeon_1.jpg,5,1,animals,1,pigeon.jpg
p009,1,1,sheep_1.jpg,8,4,animals,1,sheep.jpg
p009,1,1,squirrel_1.jpg,10,6,animals,1,squirrel.jpg
p009,1,1,wolf_1.jpg,2,3,animals,1,wolf.jpg
p009,1,2,angry_1.jpg,4,6,emotions,1,angry.jpg
p009,1,2,angry_2.jpg,8,5,emotions,2,angry.jpg
p009,1,2,disgust_1.jpg,4,3,emotions,1,disgust.jpg
p009,1,2,disgust_2.jpg,5,6,emotions,2,disgust.jpg
p009,1,2,fearful_1.jpg,2,4,emotions,1,fearful.jpg
p009,1,2,fearful_2.jpg,1,6,emotions,2,fearful.jpg
p009,1,2,happy_1.jpg,9,6,emotions,1,happy.jpg
p009,1,2,happy_2.jpg,8,3,emotions,2,happy.jpg
p009,1,2,sad_1.jpg,6,4,emotions,1,sad.jpg
p009,1,2,sad_2.jpg,2,3,emotions,2,sad.jpg
p009,1,2,surprise_1.jpg,5,1,emotions,1,surprise.jpg
p009,1,2,surprise_2.jpg,10,6,emotions,2,surprise.jpg
p009,1,3,acorn_1.jpg,6,1,plants,1,acorn.jpg
p009,1,3,apple_1.jpg,4,5,plants,1,apple.jpg
p009,1,3,blueberry_1.jpg,1,5,plants,1,blueberry.jpg
p009,1,3,broccoli_1.jpg,1,2,plants,1,broccoli.jpg
p009,1,3,cabbage_1.jpg,7,3,plants,1,cabbage.jpg
p009,1,3,cactus_1.jpg,10,5,plants,1,cactus.jpg
p009,1,3,cherry_1.jpg,6,6,plants,1,cherry.jpg
p009,1,3,flower_1.jpg,9,2,plants,1,flower.jpg
p009,1,3,grass_1.jpg,1,3,plants,1,grass.jpg
p009,1,3,leaf_1.jpg,3,1,plants,1,leaf.jpg
p009,1,3,peanut_1.jpg,7,1,plants,1,peanut.jpg
p009,1,3,tree_1.jpg,4,3,plants,1,tree.jpg
p009,2,4,butterfly_2.jpg,6,6,animals,2,butterfly.jpg
p009,2,4,dolphin_2.jpg,8,1,animals,2,dolphin.jpg
p009,2,4,fish_2.jpg,7,3,animals,2,fish.jpg
p009,2,4,fox_2.jpg,9,4,animals,2,fox.jpg
p009,2,4,horse_2.jpg,1,6,animals,2,horse.jpg
p009,2,4,ladybug_2.jpg,5,1,animals,2,ladybug.jpg
p009,2,4,lion_2.jpg,1,3,animals,2,lion.jpg
p009,2,4,peacock_2.jpg,2,2,animals,2,peacock.jpg
p009,2,4,pigeon_2.jpg,5,3,animals,2,pigeon.jpg
p009,2,4,sheep_2.jpg,4,6,animals,2,sheep.jpg
p009,2,4,squirrel_2.jpg,4,3,animals,2,squirrel.jpg
p009,2,4,wolf_2.jpg,10,4,animals,2,wolf.jpg
p009,2,5,angry_3.jpg,1,3,emotions,3,angry.jpg
p009,2,5,angry_4.jpg,4,3,emotions,4,angry.jpg
p009,2,5,disgust_3.jpg,1,2,emotions,3,disgust.jpg
p009,2,5,disgust_4.jpg,10,1,emotions,4,disgust.jpg
p009,2,5,fearful_3.jpg,4,1,emotions,3,fearful.jpg
p009,2,5,fearful_4.jpg,10,6,emotions,4,fearful.jpg
p009,2,5,happy_3.jpg,2,4,emotions,3,happy.jpg
p009,2,5,happy_4.jpg,1,6,emotions,4,happy.jpg
p009,2,5,sad_3.jpg,7,1,emotions,3,sad.jpg
p009,2,5,sad_4.jpg,5,1,emotions,4,sad.jpg
p009,2,5,surprise_3.jpg,5,6,emotions,3,surprise.jpg
p009,2,5,surprise_4.jpg,9,3,emotions,4,surprise.jpg
p009,2,6,acorn_2.jpg,5,1,plants,2,acorn.jpg
p009,2,6,apple_2.jpg,7,2,plants,2,apple.jpg
p009,2,6,blueberry_2.jpg,10,1,plants,2,blueberry.jpg
p009,2,6,broccoli_2.jpg,9,6,plants,2,broccoli.jpg
p009,2,6,cabbage_2.jpg,6,6,plants,2,cabbage.jpg
p009,2,6,cactus_2.jpg,10,6,plants,2,cactus.jpg
p009,2,6,cherry_2.jpg,8,2,plants,2,cherry.jpg
p009,2,6,flower_2.jpg,1,2,plants,2,flower.jpg
p009,2,6,grass_2.jpg,1,6,plants,2,grass.jpg
p009,2,6,leaf_2.jpg,5,6,plants,2,leaf.jpg
p009,2,6,peanut_2.jpg,4,1,plants,2,peanut.jpg
p009,2,6,tree_2.jpg,1,5,plants,2,tree.jpg
p010,1,1,butterfly_2.jpg,5,4,animals,2,butterfly.jpg
p010,1,1,dolphin_2.jpg,4,1,animals,2,dolphin.jpg
p010,1,1,fish_2.jpg,1,6,animals,2,fish.jpg
p010,1,1,fox_2.jpg,2,2,animals,2,fox.jpg
p010,1,1,horse_2.jpg,7,6,animals,2,horse.jpg
p010,1,1,ladybug_2.jpg,3,4,animals,2,ladybug.jpg
p010,1,1,lion_2.jpg,8,1,animals,2,lion.jpg
p010,1,1,peacock_2.jpg,10,6,animals,2,peacock.jpg
p010,1,1,pigeon_2.jpg,9,3,animals,2,pigeon.jpg
p010,1,1,sheep_2.jpg,8,4,animals,2,sheep.jpg
p010,1,1,squirrel_2.jpg,6,2,animals,2,squirrel.jpg
p010,1,1,wolf_2.jpg,7,3,animals,2,wolf.jpg
p010,1,2,acorn_2.jpg,4,3,plants,2,acorn.jpg
p010,1,2,apple_2.jpg,10,1,plants,2,apple.jpg
p010,1,2,blueberry_2.jpg,3,5,plants,2,blueberry.jpg
p010,1,2,broccoli_2.jpg,8,3,plants,2,broccoli.jpg
p010,1,2,cabbage_2.jpg,6,2,plants,2,cabbage.jpg
p010,1,2,cactus_2.jpg,7,2,plants,2,cactus.jpg
p010,1,2,cherry_2.jpg,9,3,plants,2,cherry.jpg
p010,1,2,flower_2.jpg,8,4,plants,2,flower.jpg
p010,1,2,grass_2.jpg,7,3,plants,2,grass.jpg
p010,1,2,leaf_2.jpg,8,2,plants,2,leaf.jpg
p010,1,2,peanut_2.jpg,4,1,plants,2,peanut.jpg
p010,1,2,tree_2.jpg,6,3,plants,2,tree.jpg
p010,1,3,angry_3.jpg,1,1,emotions,3,angry.jpg
p010,1,3,angry_4.jpg,10,1,emotions,4,angry.jpg
p010,1,3,disgust_3.jpg,9,1,emotions,3,disgust.jpg
p010,1,3,disgust_4.jpg,8,1,emotions,4,disgust.jpg
p010,1,3,fearful_3.jpg,2,4,emotions,3,fearful.jpg
p010,1,3,fearful_4.jpg,3,4,emotions,4,fearful.jpg
p010,1,3,happy_3.jpg,6,3,emotions,3,happy.jpg
p010,1,3,happy_4.jpg,5,3,emotions,4,happy.jpg
p010,1,3,sad_3.jpg,2,6,emotions,3,sad.jpg
p010,1,3,sad_4.jpg,3,6,emotions,4,sad.jpg
p010,1,3,surprise_3.jpg,3,5,emotions,3,surprise.jpg
p010,1,3,surprise_4.jpg,5,6,emotions,4,surprise.jpg
p010,2,4,butterfly_1.jpg,9,3,animals,1,butterfly.jpg
p010,2,4,dolphin_1.jpg,4,2,animals,1,dolphin.jpg
p010,2,4,fish_1.jpg,8,1,animals,1,fish.jpg
p010,2,4,fox_1.jpg,5,5,animals,1,fox.jpg
p010,2,4,horse_1.jpg,8,4,animals,1,horse.jpg
p010,2,4,ladybug_1.jpg,1,1,animals,1,ladybug.jpg
p010,2,4,lion_1.jpg,10,1,animals,1,lion.jpg
p010,2,4,peacock_1.jpg,6,3,animals,1,peacock.jpg
p010,2,4,pigeon_1.jpg,4,1,animals,1,pigeon.jpg
p010,2,4,sheep_1.jpg,2,4,animals,1,sheep.jpg
p010,2,4,squirrel_1.jpg,9,5,animals,1,squirrel.jpg
p010,2,4,wolf_1.jpg,6,5,animals,1,wolf.jpg
p010,2,5,acorn_1.jpg,4,5,plants,1,acorn.jpg
p010,2,5,apple_1.jpg,8,4,plants,1,apple.jpg
p010,2,5,blueberry_1.jpg,6,3,plants,1,blueberry.jpg
p010,2,5,broccoli_1.jpg,3,2,plants,1,broccoli.jpg
p010,2,5,cabbage_1.jpg,1,2,plants,1,cabbage.jpg
p010,2,5,cactus_1.jpg,1,3,plants,1,cactus.jpg
p010,2,5,cherry_1.jpg,9,4,plants,1,cherry.jpg
p010,2,5,flower_1.jpg,3,3,plants,1,flower.jpg
p010,2,5,grass_1.jpg,2,3,plants,1,grass.jpg
p010,2,5,leaf_1.jpg,2,2,plants,1,leaf.jpg
p010,2,5,peanut_1.jpg,3,5,plants,1,peanut.jpg
p010,2,5,tree_1.jpg,5,5,plants,1,tree.jpg
p010,2,6,angry_1.jpg,10,1,emotions,1,angry.jpg
p010,2,6,angry_2.jpg,9,1,emotions,2,angry.jpg
p010,2,6,disgust_1.jpg,8,1,emotions,1,disgust.jpg
p010,2,6,disgust_2.jpg,1,1,emotions,2,disgust.jpg
p010,2,6,fearful_1.jpg,9,6,emotions,1,fearful.jpg
p010,2,6,fearful_2.jpg,10,3,emotions,2,fearful.jpg
p010,2,6,happy_1.jpg,5,5,emotions,1,happy.jpg
p010,2,6,happy_2.jpg,6,3,emotions,2,happy.jpg
p010,2,6,sad_1.jpg,10,6,emotions,1,sad.jpg
p010,2,6,sad_2.jpg,9,3,emotions,2,sad.jpg
p010,2,6,surprise_1.jpg,8,5,emotions,1,surprise.jpg
p010,2,6,surprise_2.jpg,7,1,emotions,2,surprise.jpg
p011,1,1,angry_1.jpg,10,4,emotions,1,angry.jpg
p011,1,1,angry_2.jpg,10,2,emotions,2,angry.jpg
p011,1,1,disgust_1.jpg,10,1,emotions,1,disgust.jpg
p011,1,1,disgust_2.jpg,10,5,emotions,2,disgust.jpg
p011,1,1,fearful_1.jpg,5,2,emotions,1,fearful.jpg
p011,1,1,fearful_2.jpg,5,1,emotions,2,fearful.jpg
p011,1,1,happy_1.jpg,1,1,emotions,1,happy.jpg
p011,1,1,happy_2.jpg,1,2,emotions,2,happy.jpg
p011,1,1,sad_1.jpg,10,3,emotions,1,sad.jpg
p011,1,1,sad_2.jpg,5,3,emotions,2,sad.jpg
p011,1,1,surprise_1.jpg,1,6,emotions,1,surprise.jpg
p011,1,1,surprise_2.jpg,1,5,emotions,2,surprise.jpg
p011,1,2,butterfly_1.jpg,10,6,animals,1,butterfly.jpg
p011,1,2,dolphin_1.jpg,1,2,animals,1,dolphin.jpg
p011,1,2,fish_1.jpg,1,1,animals,1,fish.jpg
p011,1,2,fox_1.jpg,10,2,animals,1,fox.jpg
p011,1,2,horse_1.jpg,5,4,animals,1,horse.jpg
p011,1,2,ladybug_1.jpg,10,4,animals,1,ladybug.jpg
p011,1,2,lion_1.jpg,10,1,animals,1,lion.jpg
p011,1,2,peacock_1.jpg,5,2,animals,1,peacock.jpg
p011,1,2,pigeon_1.jpg,5,1,animals,1,pigeon.jpg
p011,1,2,sheep_1.jpg,10,5,animals,1,sheep.jpg
p011,1,2,squirrel_1.jpg,5,3,animals,1,squirrel.jpg
p011,1,2,wolf_1.jpg,10,3,animals,1,wolf.jpg
p011,1,3,acorn_1.jpg,1,4,plants,1,acorn.jpg
p011,1,3,apple_1.jpg,10,4,plants,1,apple.jpg
p011,1,3,blueberry_1.jpg,1,6,plants,1,blueberry.jpg
p011,1,3,broccoli_1.jpg,1,5,plants,1,broccoli.jpg
p011,1,3,cabbage_1.jpg,1,2,plants,1,cabbage.jpg
p011,1,3,cactus_1.jpg,5,2,plants,1,cactus.jpg
p011,1,3,cherry_1.jpg,1,3,plants,1,cherry.jpg
p011,1,3,flower_1.jpg,5,1,plants,1,flower.jpg
p011,1,3,grass_1.jpg,10,1,plants,1,grass.jpg
p011,1,3,leaf_1.jpg,10,2,plants,1,leaf.jpg
p011,1,3,peanut_1.jpg,1,1,plants,1,peanut.jpg
p011,1,3,tree_1.jpg,10,3,plants,1,tree.jpg
p011,2,4,angry_3.jpg,10,4,emotions,3,angry.jpg
p011,2,4,angry_4.jpg,10,2,emotions,4,angry.jpg
p011,2,4,disgust_3.jpg,10,5,emotions,3,disgust.jpg
p011,2,4,disgust_4.jpg,10,6,emotions,4,disgust.jpg
p011,2,4,fearful_3.jpg,5,3,emotions,3,fearful.jpg
p011,2,4,fearful_4.jpg,10,1,emotions,4,fearful.jpg
p011,2,4,happy_3.jpg,1,1,emotions,3,happy.jpg
p011,2,4,happy_4.jpg,1,3,emotions,4,happy.jpg
p011,2,4,sad_3.jpg,6,1,emotions,3,sad.jpg
p011,2,4,sad_4.jpg,10,3,emotions,4,sad.jpg
p011,2,4,surprise_3.jpg,4,1,emotions,3,surprise.jpg
p011,2,4,surprise_4.jpg,1,2,emotions,4,surprise.jpg
p011,2,5,butterfly_2.jpg,10,1,animals,2,butterfly.jpg
p011,2,5,dolphin_2.jpg,7,1,animals,2,dolphin.jpg
p011,2,5,fish_2.jpg,8,1,animals,2,fish.jpg
p011,2,5,fox_2.jpg,5,6,animals,2,fox.jpg
p011,2,5,horse_2.jpg,5,1,animals,2,horse.jpg
p011,2,5,ladybug_2.jpg,10,2,animals,2,ladybug.jpg
p011,2,5,lion_2.jpg,5,3,animals,2,lion.jpg
p011,2,5,peacock_2.jpg,1,2,animals,2,peacock.jpg
p011,2,5,pigeon_2.jpg,1,1,animals,2,pigeon.jpg
p011,2,5,sheep_2.jpg,5,2,animals,2,sheep.jpg
p011,2,5,squirrel_2.jpg,5,4,animals,2,squirrel.jpg
p011,2,5,wolf_2.jpg,5,5,animals,2,wolf.jpg
p011,2,6,acorn_2.jpg,8,4,plants,2,acorn.jpg
p011,2,6,apple_2.jpg,1,2,plants,2,apple.jpg
p011,2,6,blueberry_2.jpg,8,2,plants,2,blueberry.jpg
p011,2,6,broccoli_2.jpg,8,5,plants,2,broccoli.jpg
p011,2,6,cabbage_2.jpg,8,1,plants,2,cabbage.jpg
p011,2,6,cactus_2.jpg,10,1,plants,2,cactus.jpg
p011,2,6,cherry_2.jpg,8,6,plants,2,cherry.jpg
p011,2,6,flower_2.jpg,1,1,plants,2,flower.jpg
p011,2,6,grass_2.jpg,5,1,plants,2,grass.jpg
p011,2,6,leaf_2.jpg,5,3,plants,2,leaf.jpg
p011,2,6,peanut_2.jpg,8,3,plants,2,peanut.jpg
p011,2,6,tree_2.jpg,5,2,plants,2,tree.jpg
p012,1,1,acorn_2.jpg,7,6,plants,2,acorn.jpg
p012,1,1,apple_2.jpg,5,3,plants,2,apple.jpg
p012,1,1,blueberry_2.jpg,5,5,plants,2,blueberry.jpg
p012,1,1,broccoli_2.jpg,5,2,plants,2,broccoli.jpg
p012,1,1,cabbage_2.jpg,5,6,plants,2,cabbage.jpg
p012,1,1,cactus_2.jpg,1,6,plants,2,cactus.jpg
p012,1,1,cherry_2.jpg,5,4,plants,2,cherry.jpg
p012,1,1,flower_2.jpg,3,6,plants,2,flower.jpg
p012,1,1,grass_2.jpg,3,5,plants,2,grass.jpg
p012,1,1,leaf_2.jpg,3,4,plants,2,leaf.jpg
p012,1,1,peanut_2.jpg,7,5,plants,2,peanut.jpg
p012,1,1,tree_2.jpg,3,3,plants,2,tree.jpg
p012,1,2,angry_3.jpg,3,4,emotions,3,angry.jpg
p012,1,2,angry_4.jpg,3,5,emotions,4,angry.jpg
p012,1,2,disgust_3.jpg,3,3,emotions,3,disgust.jpg
p012,1,2,disgust_4.jpg,4,6,emotions,4,disgust.jpg
p012,1,2,fearful_3.jpg,2,5,emotions,3,fearful.jpg
p012,1,2,fearful_4.jpg,1,6,emotions,4,fearful.jpg
p012,1,2,happy_3.jpg,6,4,emotions,3,happy.jpg
p012,1,2,happy_4.jpg,6,5,emotions,4,happy.jpg
p012,1,2,sad_3.jpg,3,6,emotions,3,sad.jpg
p012,1,2,sad_4.jpg,5,6,emotions,4,sad.jpg
p012,1,2,surprise_3.jpg,2,6,emotions,3,surprise.jpg
p012,1,2,surprise_4.jpg,6,6,emotions,4,surprise.jpg
p012,1,3,butterfly_1.jpg,5,5,animals,1,butterfly.jpg
p012,1,3,dolphin_1.jpg,2,6,animals,1,dolphin.jpg
p012,1,3,fish_1.jpg,1,6,animals,1,fish.jpg
p012,1,3,fox_1.jpg,3,6,animals,1,fox.jpg
p012,1,3,horse_1.jpg,3,5,animals,1,horse.jpg
p012,1,3,ladybug_1.jpg,5,6,animals,1,ladybug.jpg
p012,1,3,lion_1.jpg,3,1,animals,1,lion.jpg
p012,1,3,peacock_1.jpg,4,5,animals,1,peacock.jpg
p012,1,3,pigeon_1.jpg,4,6,animals,1,pigeon.jpg
p012,1,3,sheep_1.jpg,3,4,animals,1,sheep.jpg
p012,1,3,squirrel_1.jpg,3,3,animals,1,squirrel.jpg
p012,1,3,wolf_1.jpg,3,2,animals,1,wolf.jpg
p012,2,4,acorn_1.jpg,1,5,plants,1,acorn.jpg
p012,2,4,apple_1.jpg,2,6,plants,1,apple.jpg
p012,2,4,blueberry_1.jpg,2,4,plants,1,blueberry.jpg
p012,2,4,broccoli_1.jpg,2,2,plants,1,broccoli.jpg
p012,2,4,cabbage_1.jpg,2,5,plants,1,cabbage.jpg
p012,2,4,cactus_1.jpg,4,6,plants,1,cactus.jpg
p012,2,4,cherry_1.jpg,2,3,plants,1,cherry.jpg
p012,2,4,flower_1.jpg,5,6,plants,1,flower.jpg
p012,2,4,grass_1.jpg,6,6,plants,1,grass.jpg
p012,2,4,leaf_1.jpg,3,5,plants,1,leaf.jpg
p012,2,4,peanut_1.jpg,1,6,plants,1,peanut.jpg
p012,2,4,tree_1.jpg,3,6,plants,1,tree.jpg
p012,2,5,angry_1.jpg,8,4,emotions,1,angry.jpg
p012,2,5,angry_2.jpg,3,6,emotions,2,angry.jpg
p012,2,5,disgust_1.jpg,8,6,emotions,1,disgust.jpg
p012,2,5,disgust_2.jpg,3,5,emotions,2,disgust.jpg
p012,2,5,fearful_1.jpg,9,5,emotions,1,fearful.jpg
p012,2,5,fearful_2.jpg,2,6,emotions,2,fearful.jpg
p012,2,5,happy_1.jpg,1,6,emotions,1,happy.jpg
p012,2,5,happy_2.jpg,9,6,emotions,2,happy.jpg
p012,2,5,sad_1.jpg,8,5,emotions,1,sad.jpg
p012,2,5,sad_2.jpg,2,5,emotions,2,sad.jpg
p012,2,5,surprise_1.jpg,10,6,emotions,1,surprise.jpg
p012,2,5,surprise_2.jpg,4,6,emotions,2,surprise.jpg
p012,2,6,butterfly_2.jpg,1,6,animals,2,butterfly.jpg
p012,2,6,dolphin_2.jpg,4,6,animals,2,dolphin.jpg
p012,2,6,fish_2.jpg,5,6,animals,2,fish.jpg
p012,2,6,fox_2.jpg,3,1,animals,2,fox.jpg
p012,2,6,horse_2.jpg,3,2,animals,2,horse.jpg
p012,2,6,ladybug_2.jpg,1,5,animals,2,ladybug.jpg
p012,2,6,lion_2.jpg,3,4,animals,2,lion.jpg
p012,2,6,peacock_2.jpg,2,5,animals,2,peacock.jpg
p012,2,6,pigeon_2.jpg,2,6,animals,2,pigeon.jpg
p012,2,6,sheep_2.jpg,3,3,animals,2,sheep.jpg
p012,2,6,squirrel_2.jpg,3,5,animals,2,squirrel.jpg
p012,2,6,wolf_2.jpg,3,6,animals,2,wolf.jpg
p013,1,1,butterfly_2.jpg,1,3,animals,2,butterfly.jpg
p013,1,1,dolphin_2.jpg,8,4,animals,2,dolphin.jpg
p013,1,1,fish_2.jpg,10,5,animals,2,fish.jpg
p013,1,1,fox_2.jpg,10,1,animals,2,fox.jpg
p013,1,1,horse_2.jpg,4,4,animals,2,horse.jpg
p013,1,1,ladybug_2.jpg,1,6,animals,2,ladybug.jpg
p013,1,1,lion_2.jpg,9,2,animals,2,lion.jpg
p013,1,1,peacock_2.jpg,6,6,animals,2,peacock.jpg
p013,1,1,pigeon_2.jpg,4,6,animals,2,pigeon.jpg
p013,1,1,sheep_2.jpg,6,2,animals,2,sheep.jpg
p013,1,1,squirrel_2.jpg,3,2,animals,2,squirrel.jpg
p013,1,1,wolf_2.jpg,10,3,animals,2,wolf.jpg
p013,1,2,acorn_2.jpg,10,3,plants,2,acorn.jpg
p013,1,2,apple_2.jpg,9,2,plants,2,apple.jpg
p013,1,2,blueberry_2.jpg,7,4,plants,2,blueberry.jpg
p013,1,2,broccoli_2.jpg,4,1,plants,2,broccoli.jpg
p013,1,2,cabbage_2.jpg,6,1,plants,2,cabbage.jpg
p013,1,2,cactus_2.jpg,7,2,plants,2,cactus.jpg
p013,1,2,cherry_2.jpg,8,3,plants,2,cherry.jpg
p013,1,2,flower_2.jpg,8,1,plants,2,flower.jpg
p013,1,2,grass_2.jpg,10,2,plants,2,grass.jpg
p013,1,2,leaf_2.jpg,9,4,plants,2,leaf.jpg
p013,1,2,peanut_2.jpg,10,5,plants,2,peanut.jpg
p013,1,2,tree_2.jpg,10,1,plants,2,tree.jpg
